fecha,tweet_normalizado,user
2024-04-04 23:51:30,¡hoy gran día región biobío presentamos primeros candidatos gobernador alcaldes fernando peña gobernador regional james argo concepción renato navarro coronel sigrid ramírez hualqui eduardo carrillo contulmo andrés aguilera curanilahue neftalí nahuelqueo tirúa claudio melo santa bárbara josé miguel muñoz mulchén comparte,@joseantoniokast
2024-04-03 21:51:19,tras hallazgo tres cuerpos maniatados diputado trisotti pide urgente intervención alto hospicio,@joseantoniokast
2024-04-04 17:09:24,¡ahora vivo radio concepción conéctate,@joseantoniokast
2024-04-04 16:33:06,pierdas joseantoniokast hoy vivo radio biobio concepción 1700 hrs ¡conéctate siguiente link,@joseantoniokast
2024-04-04 15:00:00,conversando jamesdargo candidato alcalde concepción abandono comuna delincuencia comercio ilegal,@joseantoniokast
2024-04-04 13:57:36,biobío joseantoniokast refiere caso recoleta “pasaron 10 12 años destrucción comuna cde diga va querellar fiscalía diga va formalizar alcalde jadue hecho daño “,@joseantoniokast
2024-04-04 12:45:01,biobío presentar parte lafuerzadechile,@joseantoniokast
2024-04-04 07:50:59,después formalizado jadue cuántos comunistas excelenciavalorica aparecerán involucrados acciones ilícitas quizás concejales cores diputados ministros,@joseantoniokast
2024-04-03 22:50:28,dijo,@joseantoniokast
2024-04-03 20:17:48,claro elisa loncon cumplía requisitos dieran añosabatico ahora actuales autoridades usach sancionen involucrados sirva ejemplo terminar privilegios universidades profesores casi imparten clases exigen paguen si hicieran nomasabusos,@joseantoniokast
2024-04-03 17:28:33,opongo existan aplicaciones presten servicios trasporte pasajeros reparto productos inaceptable aplicaciones encubran acciones ilegales persona maneja licenciadeconducir,@joseantoniokast
2024-04-03 15:47:09,vivo semanare,@joseantoniokast
2024-04-03 15:02:46,diputado josemezapereira responde daniel jadue alcalde jadue peligro investigación alcalde jadue víctima persecución política,@joseantoniokast
2024-04-03 08:45:41,comercioilegalmata paz orden emprendimiento fomenta delincuencia tráfico drogas extorsiones etc republicanos comenzaremos combatirlo fuerza,@joseantoniokast
2024-04-02 21:16:26,lavozdelafuerza hace presente vecinos cuentan problemas viven día día comuna buscamos conocer lafuerzadechile recuperemos país diegorosales comuna peñalolén,@joseantoniokast
2024-03-31 14:22:46,parque américas conchalí vecino mreyespawahton constatando abandono encuentra toleraciacero mala gestión áreas verdes,@joseantoniokast
2024-04-02 20:51:34,acabó impunidad recoleta apenas lleguemos municipio vamos abrir puertas ventanas bodegas cajones sacar toda corrupción limpiar recoleta luego 12 años abusos irregularidades,@joseantoniokast
2024-04-02 16:51:03,llegó hora limpiar recoleta tiempo reconstruir recuperar comunismo destruido recoleta,@joseantoniokast
2024-04-02 14:32:08,díadelautismo trabajemos inclusión verdad responsabilidad trabajar juntos garantizar personas tea puedan desarrollar potencial disfrutar vida plena digna,@joseantoniokast
2024-04-02 14:11:50,¿concejales on tour concejales viajan pasantías habanacuba costos superan 5800000 triplicaron 2023 viajes extranjero concejales rm respecto 2022 ¿qué opinas,@joseantoniokast
2024-04-02 10:21:21,luego 10 años corrupción delincuencia destrucción comuna recoleta fin justicia empieza actuar va formalizar alcalde comunista daniel jadue espero pronto cárcel,@joseantoniokast
2024-04-01 15:04:26,caso gobierno ahora resulta delincuencia culpa seguridad privada alguien sabe quién dónde subsecretario prevención delito gobiernoincompetente,@joseantoniokast
2024-04-01 12:48:52,crisis inseguridad desatada comerciantes valledor buscan implementar medidas protegerse delincuencia acaba ocurrir ejemplo mas crimen organizado existe gobierno quiere combatir vez citar dirigentes ejecutivo debería haber implementando medidas comerciantes,@joseantoniokast
2024-04-01 10:59:13,día hoy hace 33 años asesinaron jaime guzmán olvidamos izquierda radical extremista mató tampoco olvidamos burlaron crimen reunieron secreto asesinos,@joseantoniokast
2024-04-01 00:12:33,evidente evelyn matthei puede ser candidata alcaldesa providencia primero necesita segundo igual criticó joaquín lavín pretendió usar municipio presidencial ocurra mismo condes nominación dedo lavín terminado problema debería igual cristóbal lira barnechea invitar partidos coalición hacer primaria comuna providencia definir quién asumirá desafío ser alcalde próximo periodo providencia buenos concejales podrían reemplazarla,@joseantoniokast
2024-03-31 23:13:10,bancada republicana día ¿te perdiste noticias bancadarepublicana semana entonces entra enterarte detalle gran trabajo aquí destacamos,@joseantoniokast
2024-03-31 14:00:12,feliz pascua resurrección,@joseantoniokast
2024-03-31 08:27:59,hoy mundo cristiano celebra triunfo vida muerte luz tinieblas esperanza alegría ejemplo jesús llene corazones chile permita salir adelante gran país bancadarepublicana,@joseantoniokast
2024-03-30 15:57:28,dirigentes valledor vega preocupan locatarios clientes boric gobierno chilenos extranjeros residentes gobiernoincompetente,@joseantoniokast
2024-03-30 11:17:04,entrevista latercera secretaria general candidata alcaldesa recoleta ruthuas,@joseantoniokast
2024-03-30 14:08:06,¿hasta cuándo,@joseantoniokast
2024-03-29 17:03:25,¿hasta cuándo,@joseantoniokast
2024-03-29 12:44:35,deseo semana santa reflexión feliz pascua resurrección expresión máxima esperanza semanasanta,@joseantoniokast
2024-03-28 22:36:27,fiscalía debería citar ministro elizalde senador espinoza ambos declaren aclaren saben relación crispi hermosilla casoconvenios,@joseantoniokast
2024-03-28 20:21:32,candidato alcalde barnechea pedro leaplaza reunió actual edil cristoballira interiorizarse proyectos relevantes desarrollando comuna principales problemáticas habitantes acompañaron presidente arturosquella diputados catalinadelreal cristianarayal concejal benjamín errázuriz lafuerzadechile sigue trabajando cada rincón país,@joseantoniokast
2024-03-28 18:10:51,sorpresas traerá informe debe entregar usach antecedentes académicos año sabático elisa loncon atentos,@joseantoniokast
2024-03-28 13:54:18,espero vez “pierdan” audios recoleta resiste,@joseantoniokast
2024-03-27 20:02:01,¡tenemos candidato barnechea hoy presentamos pedro leaplaza aspirante alcaldía barnechea,@joseantoniokast
2024-03-27 23:04:58,vergüenza … amplio palabra gobiernoincompetente,@joseantoniokast
2024-03-27 19:27:47,suma sigue … salen crispi martínez montes gobierno casoconvenios,@joseantoniokast
2024-03-26 12:08:14,pc fa siguen insistiendo debe volver calle hacer presión sabemos presión traduce movilización violenta buscan revivir octubrismo defendido promovido,@joseantoniokast
2024-03-27 11:36:51,libertad enseñanza ideas republicanas tribunal constitucional exponer inconstitucionalidad concepto “educación sexista” existe concepción neutra debe ser ente colaborador familia primer educador,@joseantoniokast
2024-03-27 15:50:16,ahora vivo semanare,@joseantoniokast
2024-03-27 14:36:30,hoy presentamos parte equipo ayudará recuperar barrios delincuencia agradezco prchile confianza competir gobernación región metropolitana santiago puede seguir esperando llegó hora actuar verdad,@joseantoniokast
2024-03-27 15:16:19,columna momios cagaos,@joseantoniokast
2024-03-26 18:34:37,hoy cumple año brutal asesinato rita olivares país allá diga gobierno peor,@joseantoniokast
2024-03-26 15:12:56,arturosquella defendemos democracia vamos permitir izquierda vuelva usar calles conseguir aquello pudo lograr urnas,@joseantoniokast
2024-03-26 16:59:56,caso abuso acoso alcalde laja debe ser sancionado mayor rigor posible totalmente inaceptable,@joseantoniokast
2024-03-26 13:24:15,junto diputado jirarrazavalr buin conociendo terreno problemas transporte público sectores rurales santiago chile urgencias periferia regiones importantes,@joseantoniokast
2024-03-25 22:55:40,curioso después filtrarse conversaciones hermosilla “blinden” cientos conocerán conversaciones miguel crispi jefe asesores presidente abogado luis hermosilla quedaran archivadas casoconvenios,@joseantoniokast
2024-03-25 19:12:59,futuro niños hoy celebra día nacer nivel mundial saludo juegan vida,@joseantoniokast
2024-03-25 07:26:56,economía local pilares importantes comunas ello lorena perez da cuenta mal instalaciones mercado municipal comuna calbuco feriantes sortear precarias condiciones encuentran súmate lafuerzadechile juntos recuperemos país,@joseantoniokast
2024-03-25 18:16:20,hoy diputados catadelrealcl josemezapereira cristianarayal presentaron representación bancada republicana carta dirigida presidente consejo directivo servel realicen próxima elección octubre sola jornada revisa nota completa,@joseantoniokast
2024-03-25 11:19:15,vivo cafére,@joseantoniokast
2024-03-25 07:58:39,interesante entrevista economista “apellido compuesto” klaus schmidthebbel explica porqué reformas mario marcel destructoras crecimiento así va marcel terminará peor ex ministro bachelet alberto arenas vía youtube,@joseantoniokast
2024-03-24 20:19:11,único “triunfo” gabriel boric haberse convertido presidente peor debut económico 34 años primero podio verguenza columna “mediocres” latercera,@joseantoniokast
2024-03-24 11:52:20,nivel ineficiencia descaro indh gobierno boric total otorgaron pensiones gracia delincuentes mentirosos comprobar sed venganza policías ffaa límites ahora viene elecciones piden apoyo sinvergüenzas,@joseantoniokast
2024-03-24 09:42:08,bajar número diputados primera gestión mejorar política resto “gestiones reservadas” mismo menosdiputadosahora,@joseantoniokast
2024-03-23 23:24:41,mismos siempre quieren “modificar” sistema político siga igual peor primera reforma debe ser disminuir número diputados volver 120 incluso menos menosdiputadosahora,@joseantoniokast
2024-03-23 19:49:43,columna mediocres,@joseantoniokast
2024-03-23 13:47:09,alcalde rancagua militante partido socialista usaba tarjeta debito mejores amigos gastos personales millonarios mientras amigo ganaba licitaciones municipio sinvergüenza,@joseantoniokast
2024-03-23 10:58:50,mismos líderes izquierda piden militares colaboren orden público luego alegran jueces izquierda condenen 10 15 años cumplir órdenes dan justicia carlosrobledo joséfaundez,@joseantoniokast
2024-03-21 20:24:56,¡soy concejal 100 comprometido lafuerzadechile reconstruir país concejales republicanos benja errazuriz cata ugarte explican función importantes cargos representación popular municipios,@joseantoniokast
2024-03-22 18:53:00,extremadamente grave nuevamente funcionario gobierno presidente boric relación héctor llaitul cabezas organización terrorista funciona hace años país presidente arturosquella entrega detalle,@joseantoniokast
2024-03-22 13:36:56,crisiseducacional invito ver video joven 15 años común mérito esfuerzo aclara debería ser educación calidad seremi atacama pablo selles operador político izquierda,@joseantoniokast
2024-03-22 11:24:06,vivo cafére,@joseantoniokast
2024-03-22 08:13:18,terrorismo sur claro izquierda gobierno relaciona terroristas llaitul 2022 descubrió ministra jeannette vega ahora encargada comunicaciones delegación presidencial araucanía cuantos parte red,@joseantoniokast
2024-03-21 23:13:05,asesinato ruta 5 sur dos años perdidos materia seguridad culpa gobiernoincompente,@joseantoniokast
2024-03-21 21:13:46,crisiseducacional solo debe salir ministro educación sino seremi atacama pablo selles llegó cargo solo ser militante frente amplio capacidad profesional conocimiento realidad local gobiernoincompetente,@joseantoniokast
2024-03-21 17:30:37,día mundial personas síndrome down recordemos importancia vida respeto merecen aquí alto día junto sanchezdiputado recorrido provincia san antonio díamundialsíndromededown,@joseantoniokast
2024-03-21 10:32:19,hoy saludamos fuerza aérea chile cumple 94 años servicio país agradecemos cada efectivos día día hacen espacio aéreo terrestre seguro cada rincón país,@joseantoniokast
2024-03-21 13:33:31,conversando vecinos san antonio junto diputado sanchezdiputado abordar principales desafíos materia seguridad impulso comercio,@joseantoniokast
2024-03-21 09:02:27,tragedia viña mar quilpué deja evidencia mala gestión alcaldesas ambas comunas ratifica señaló ex director senapred,@joseantoniokast
2024-03-20 18:52:17,anunciado cierre siderúrgica huachipato impactará enormemente región bio bio vida miles personas quedarán trabajo ingresos futuro ministerio economía llega mal tarde conflicto pudo evitar,@joseantoniokast
2024-03-19 20:05:51,problemas calles veredas recurrente dolor cabeza vecinos ¿y problemas identificas existen hoy comuna salimos escuchar junto diegorosales lavozdelafuerza chilenos lafuerzadechile,@joseantoniokast
2024-03-20 16:30:36,vivo semanare nuevo link,@joseantoniokast
2024-03-20 15:44:08,vivo,@joseantoniokast
2024-03-19 20:30:59,votaremos idea gobierno presentada servelchile elecciones octubre realicen dos jornadas bancadarepublicana,@joseantoniokast
2024-03-19 20:31:02,republicanos vamos permitir partido comunista siga buscando desestabilizar carabineros chile respaldo político jurídico seguir protegiendo chilenos permitirnos vivir paz,@joseantoniokast
2024-03-19 17:58:36,chile estancado gobiernan capaces darse cuenta solo gobierno mediocre puede celebrar 02 crecimiento gobiernoincompetente,@joseantoniokast
2024-03-18 22:21:58,carabineros chile respeta vamos tolerar extrema izquierda ataque carabdechile cada vez pueda crisis seguridad gobierno deber prestar apoyo policías exponerlas irresponsablemente,@joseantoniokast
2024-03-19 11:24:30,si decisiones toman base ideología ejercerán nunca poder mejorar calidad vida personas directora ejecutiva ir carmen soza programa semana re,@joseantoniokast
2024-03-18 20:18:16,declaración partido republicano ofensiva partido comunista carabineros,@joseantoniokast
2024-03-18 19:14:50,solo gobierno mediocre puede celebrar 02 crecimiento 2023 motivarse proyección 25 2024 chile lleva 10 años estancado ritmo vamos autoridades vamos derecho subdesarrollo,@joseantoniokast
2024-03-18 09:13:17,bancada republicana día ¿te perdiste noticias bancadarepublicana semana entonces entra enterarte detalle gran trabajo aquí destacamos,@joseantoniokast
2024-03-18 13:18:11,paraíso comunista sigue desmoronando consignas libertad patriaovida cubapalacalle cubanos vuelven rebelar dictadura lleva 65 años admirada comunistas chilenos viva cubalibre,@joseantoniokast
2024-03-18 11:13:23,vivo cafere,@joseantoniokast
2024-03-18 00:58:40,caso muñoz pdi distinto caso yañez presidente república disputa continuidad director carabineros interior gobierno da ps pcfa enfrentamos gobiernoincompetente presidenteausente,@joseantoniokast
2024-03-16 18:33:49,mientras partido comunista intervenido ministerio interior crisis seguridad va solucionar si chile quiere derrotar delincuencia narcotráfico partir renuncia juanandreslagos gobierno,@joseantoniokast
2024-03-16 16:18:12,inaceptable autoridades gendarmería den “vacaciones” funcionarios realizan huelga hambre medio presión ser expulsados institución luego graves faltas conducta funcionaria consumo alcohol drogas,@joseantoniokast
2024-03-16 12:37:18,boric remueve director senapred atreve remover ministro carlosmontes delegada presidencial valparaíso sofiagonzalez siempre hilo corta delgado gobiernoincompetente,@joseantoniokast
2024-03-15 19:02:53,da justiciagarantista asesinan joven robarle celular condenan asesino 7 años sale 3 años beneficio quebranta juez dice deja libertad impunidad promueve delincuencia nomasimpunidad minjuddhh,@joseantoniokast
2024-03-15 17:15:01,si alguien chile actuó racionalidad hizo promesas nunca cumplió causante grave crisis vive país llama michele bachelet ningún derecho venir ningunear chilenos tratarlos ignorantes,@joseantoniokast
2024-03-15 11:14:55,dijeron mejor hace 2 años realidad habla aumento 20 despidos necesidad empresa gobierno garantiza empleos chilenos,@joseantoniokast
2024-03-15 11:28:18,vivo nuevo capítulo cafere,@joseantoniokast
2024-03-15 10:48:43,¿chile mejor hace dos años editorial semana directora ejecutiva ir carmen soza analiza dos años gobierno,@joseantoniokast
2024-03-14 21:03:43,campaña boric prometió esperanza iba ganar miedo luego dos años miedo ganado paliza dosañosperdidos,@joseantoniokast
2024-03-14 19:46:58,inaugurando escuela municipal mil candidatos republicanos lafuerzadechile joseantoniokast arturosquella cugarteugarte,@joseantoniokast
2024-03-14 18:01:27,dijimos caf banco desarrollo américa latina caribe convirtió cajapagadora distintos sectores políticos ejemplos jackson urrejola ahora mezalopehandia cercanos boric costo chile us 1500 millones inaceptable,@joseantoniokast
2024-03-14 12:54:45,desconexión gobiernan realidad total chilenos comunes corrientes desesperados delincuencia avance crimen organizado declaraciones provocación gobiernoincompetente,@joseantoniokast
2024-03-14 09:57:43,2 años operativos podrían haber evitado quizá cuántos asesinatos secuestros asaltos entiende leyes reglamentos q faltan sino pura voluntad política hacer pega proteger serio chilenos mas vulnerables,@joseantoniokast
2024-03-14 08:28:39,según “mejor directora presupuesto chile” javieramartinez minviu aún sigue carlosmontes recursos reconstrucción van tenerlos si llevaron vía convenios gobiernoincompetente,@joseantoniokast
2024-03-13 18:31:13,“la situación crimen organizado únicamente orden público sino seguridad nacional” indicó arturosquella,@joseantoniokast
2024-03-13 21:14:48,hoy cumplen tres años prisión injusta arbitraria jeanineañez ex presidenta constitucional bolivia delito hacerse cargo país post autogolpe intentó dar evo morales dijo luis almagro oea izquierda totalitaria misma mundo,@joseantoniokast
2024-03-13 17:53:46,ignorancia mala fe gobierno boric crecimiento mediocre últimos 35 años supuesto puede crecer si crecido gobiernoincompetente,@joseantoniokast
2024-03-13 15:49:32,ahora semanare,@joseantoniokast
2024-03-12 23:12:20,8 homicidios semana alcalde octubrista pidiendo apoyo ffaa boric ministros diciendo chile mejor … gobiernoincompetente,@joseantoniokast
2024-03-10 20:17:00,viene fuerza fuerza chile fuerza buscará levantar reconstruir país,@joseantoniokast
2024-03-12 14:12:28,enfrentar narcotráfico crimen organizado requiere utilizar recursos posibles incluyendo intervención ffaa pedirlo boric ministros alcaldes parlamentarios deben pedirles disculpas aprobar leyes protejan,@joseantoniokast
2024-03-12 08:17:26,buena noticia corte apelaciones inicie sumario “juez” urrutia primer paso recuperar credibilidad poder judicial mínimo exige juez ser honesto imparcial saltarse ley ser activista político,@joseantoniokast
2024-03-11 23:00:38,sido dosañosperdidos chile quedan 732 días pesadilla junto fuerza chile recuperemos comencemos reconstruir país prchile,@joseantoniokast
2024-03-11 20:16:15,parecer elestadosoyyo boric contagioso hoy ministro agricultura esteban valenzuela “regala” generosamente 33minutos7segundos productores trigo araucanía querían soluciones problemas reciben portazo,@joseantoniokast
2024-03-11 17:12:53,país mejor país inseguro pobre desempleo dificultades chilenos dosañosperdidos,@joseantoniokast
2024-03-11 15:25:40,boric cree país bien normalizado claramente vive mundo paralelo desconectado realidad dosañosperdidos,@joseantoniokast
2024-03-10 17:34:00,buscando lafuerzaddechile ¿y ¿ya sumaste lafuerzadechile entra déjanos idea comuna inscríbete formar parte equipo,@joseantoniokast
2024-03-10 21:29:27,2 años inicio gobierno boric sabe haciendo moneda desconectado realidad país urgencias chilenos preocupado política pequeña mientras crisis seguridad económica agranda dosañosperdidos,@joseantoniokast
2024-03-10 19:25:42,buena entrevista arturosquella mercurio valparaíso “dos años perdidos chile”,@joseantoniokast
2024-03-10 11:57:56,entrevista presidente arturosquella publicada hoy mercuriovalpo puedes encontrarla completa,@joseantoniokast
2024-03-10 14:35:49,odio personal boric israel amor comunismo puede guiar rree país creer actual canciller vanklaveren preste así gobiernoincompetente,@joseantoniokast
2024-03-09 23:07:48,seguirán sosteniendo líderes partido comunista venezuela practica democracia carmona lagos cariola jara vallejos jara hassler chile hace debería haber expulsado embajador narcodictadura hace años,@joseantoniokast
2024-03-08 20:05:28,junto fuerza arica alcalde alex castillo seguimos recorriendo chile escuchando motivando juntos reconstruyamos país,@joseantoniokast
2024-03-09 20:41:21,columna silencio indolentes,@joseantoniokast
2024-03-09 20:11:09,27 millones atenciones atrasadas llevan lista espera salud máximo histórico fracaso gobiernoincompetente hace agua lados,@joseantoniokast
2024-03-09 10:25:09,corte anula resolución juezurrutia favorecía sicarios presos ojalá pleno corte determine expulsión poder judicial,@joseantoniokast
2024-03-08 23:21:47,miradas expresiones dicen personas caso parece pregunta minuto aceptó ser figura decorativa claro necesita vacaciones vanklaveren boric,@joseantoniokast
2024-03-08 20:42:45,presidentes partidos izquierda reúnen crispi sido pedirle renuncia ponerse acuerdo decir frente investigaciones curso gobiernoincompetente,@joseantoniokast
2024-03-08 08:03:35,hoy chile avance descontrolado delincuencia crisis económica implica bajos sueldos empleos informales menos oportunidades solo profundizan miedo incertidumbre esperanza intacta fuerza mujeres chile saldremos adelante futuro mejor futuro mujeres chile fuerzademujer,@joseantoniokast
2024-03-07 11:45:25,mismo día boric cataldo inauguraban año escolar dos niñas sufren intento secuestro maipu gobiernoincompetente,@joseantoniokast
2024-03-07 00:33:09,mientras mal presidente saluda mal ministro educación millones niños jóvenes sufren consecuencias mala educación gobiernoincompetente,@joseantoniokast
2024-03-06 20:15:55,autoridades gobierno deben dejar lado victimismo asumir responsabilidad pésima ineficiente gestión ministro cataldo critica ser comunista sino ser inepto cargo traído consecuencias miles estudiantes,@joseantoniokast
2024-03-06 15:46:06,“al ministro cataldo criticamos ser comunista sino inepto cargo mala gestión educación” vivo,@joseantoniokast
2024-03-06 15:16:37,vivo,@joseantoniokast
2024-03-06 15:13:39,rree chile demasiado relevantes anteponer caprichos presidente interés nación boric vez evidencia antisemitismo dejar israel fidae decisión irresponsable marcadamente ideológica,@joseantoniokast
2024-03-06 10:37:11,pdte pc lautarocarmona dice maduro dictador miembros fa ps ppd reclaman … votarán comunista presidencia cámara diputados maduro narcodictador,@joseantoniokast
2024-03-05 18:21:48,esperar caso “extravíe” ningún documento audio acredite responsabilidades caso ocurrió caso led jadue recoleta,@joseantoniokast
2024-03-05 12:13:25,aprenden nunca apuestan malo olvide comunistas cumplen 2 requisitos juanandréslagos “asesor” interior bachelet sacaron conductas impropias hoy ocupa mismo cargo hará boric,@joseantoniokast
2024-03-05 08:52:10,guarda silencio casoconvenios guarda silencio fracasoeducacional atacama guarda silencio secuestro asesinato ronald ojeda saca voz elogiar humorista defender pc verdad desconectado realidad,@joseantoniokast
2024-03-05 00:07:30,organizaciones criminales venezuela maduro perú castillo méxico amlo colombia petro ahora brasil lula instaladas chile parte gran república bolivariana busca promover izquierda,@joseantoniokast
2024-03-04 11:41:37,vivo cafére,@joseantoniokast
2024-03-03 23:54:03,allá responsabilidad contreras andrade si impresentable miguelcrispi siga moneda carlosmontes vivienda javieramartinez hacienda,@joseantoniokast
2024-03-03 19:43:30,felicitaciones eliana busch nadadora chilena volvió triunfar ganando varias medallas oro mundial master natación qatar 89 años honor entrevistarla hace 3 años comparto entrevista,@joseantoniokast
2024-03-03 14:36:16,críticas ministro cataldo miltancia política sino incompetente promovió mala reforma educacional solucionado desastre atacama difundió mensajes odio carabineros sigo nosehagalavíctima,@joseantoniokast
2024-03-03 12:35:08,buena entrevista arturosquella em dentro desafíos enfrentar derrotar malos alcaldes pcfa exigir todas comunas candidatos cumplan estándares transparencia probidad garanticen buen gobierno,@joseantoniokast
2024-03-02 00:57:27,¡la fuerza chile llegó maule ¿y ¿ya ingresaste ingresa déjanos idea recuperar país lafuerzadechile,@joseantoniokast
2024-03-02 14:46:51,profunda desconexión boric cada vez evidente mientras chilenos viven sufren terror crimen organizado prefiere salir defender partido politico respeto democracia,@joseantoniokast
2024-03-02 11:13:19,ministro cataldo pc creadores junto boric vallejos cariola jackson política educacional sido rotundo fracaso hoy tratan lavarse manos resultado daños evidentes vergüenza gobiernoincompetente,@joseantoniokast
2024-02-29 20:02:55,¡la fuerza chile ñuble seguimos recorriendo buscando escuchando seguimos despertando fuerza chile hazte parte ideas lafuerzadechile,@joseantoniokast
2024-03-02 00:12:14,ronald ojeda huyó sangrienta dictadura venezolana terminar siendo asesinado chile patria dejado ser asilo opresión izquierda gobierno seguirán avalando dictaduras venezuela cuba nicaragua,@joseantoniokast
2024-03-01 22:50:06,5 meses 3 paro 2 vacaciones capaces solucionar problemas establecimientos educacionales atacama gobiernoincompetente,@joseantoniokast
2024-03-01 09:49:24,tvn invite franciscovidal programa estadonacional entrevisten “las metidas patas “autogoles” gobierno cómo fa pasaron u fundaciones gobierno vacancia cargos seremis embajadores etc gobiernoincompetente,@joseantoniokast
2024-02-29 18:19:53,si diosdado cabello venezuela amigo pc juan andrés lagos camila vallejos daniel jadue dice pueden hacer quieran chile claro ningún miembro pc debe tener acceso carpeta investigativa secuestro ronald ojeda,@joseantoniokast
2024-02-27 22:11:34,¡la fuerza chile santiago seguimos trabajando escuchando recorriendo chile conocer despertar gran fuerza hazte parte ideas lafuerzadechile,@joseantoniokast
2024-02-29 11:30:59,sicarios involucrado “pelea” obtuvo beneficios carcelarios mal llamado juezurrutia poder judicial deuda chile podría comenzar pagarla sacando jueces juegan delincuentes victimas,@joseantoniokast
2024-02-29 00:17:33,ahora buena noticia santiago vínculos caso sierra bella iracíhassler podrá ser candidata oficialismo claro si pc fa cumplen promesas posible,@joseantoniokast
2024-02-28 21:10:47,grave funcionarios gobierno militantes adherentes partido comunista cercanos dictadura maduro puedan tener acceso información reservada secuestro ex teniente ojeda refugiado político venezolano hoy presidente arturosquella expresó preocupación gobierno avance resguardo investigación,@joseantoniokast
2024-02-28 17:39:05,mala noticia resolución gana corrupción pierde ciudadania hoy varios operadores políticos gobierno celebran casoconvenios,@joseantoniokast
2024-02-28 10:25:45,chile necesita reactivación innovación progreso país estancado burocracia matando economía necesitamos cambio rumbo,@joseantoniokast
2024-02-27 23:20:16,autoridad debil delincuentes hacen quieren chilenos esfuerzo trabajadores madres padres niños víctimas encapuchados actuan impunidad gobiernoincompetente,@joseantoniokast
2024-02-27 18:38:27,abuso torno aplicación leylafkenche solo aysen da largo borde costero nacional solo temas pesqueros sino portuarios turísticos obras viales tratamiento aguas largo etc,@joseantoniokast
2024-02-27 10:46:26,vuelve marzo recrudece violencia encerronas crímenes inseguridad vuelven crecer control gobierno sigue vacaciones mientras chilenos sufren consecuencias incompetencia,@joseantoniokast
2024-02-27 00:13:23,increíble van 6 días secuestro ex teniente ojeda ninguna pista paradero crisis grave seguridad boric dicho ninguna sola palabra chile peligro liderazgo débil ausente,@joseantoniokast
2024-02-26 19:40:16,urge revisar modificar leylafkenche evitar abusos parte comunidades ejercen ejercido pesca usan mala manera ley dictada fines perjudicando pesca artesanal desarrollo productivo chile,@joseantoniokast
2024-02-26 17:38:31,implementación primer gobierno bachelet 2007 transantiago costado chile recaudado varias reformas tributarias subir impuestos debemos terminar malas políticas públicas implementado gobiernosdeizquierda,@joseantoniokast
2024-02-26 15:06:27,viña mar plan emergencia evacuación responsabilidad autoridad municipal exista ley determinada lado si municipio reaccionado tiempomuchas muertes podrían haber evitado vergüenza carteldelaalcaldesa,@joseantoniokast
2024-02-25 20:04:07,viene fuerza… fuerza hombres mujeres reconstruirá levantará país inscríbete déjanos idea lafuerzadechile,@joseantoniokast
2024-02-25 12:11:02,poca vergüenza gobierno boric ve incluso nombramiento abogados integrantes cortes apelaciones nombró abogado javiera martínez directora presupuesto imputada casoconvenios manera pagarle honorarios,@joseantoniokast
2024-02-24 19:51:18,columna presidente ausente,@joseantoniokast
2024-02-23 10:36:34,sabían cuantos indultaron delitos cometido sabían otorgaron pensiones gracia ahora saben revocaron mismas pensiones dieron gobiernoincompetente,@joseantoniokast
2024-02-22 11:48:21,soberanía sido potencialmente vulnerada seguridad nacional riesgo jefe debe dejar vacaciones regresar cumplir deber constitucional mínimo puede exigir presidente boric,@joseantoniokast
2024-02-22 09:57:09,toda lafuerzadechile hora juegues ayudes recuperar reconstruir patria solos podemos si actuamos unidos imposible chile necesita contamos contigo invito ver video difundirlo,@joseantoniokast
2024-02-21 18:28:25,denuncia secuestroenchile opositor régimen dictador maduro gravísima si confirma participación organismos inteligencia venezolanos vulneración grave soberanía seguridad nacional requiere versión gobierno,@joseantoniokast
2024-02-21 14:06:26,republicanos seguimos comprometidos reconstrucción v región ello equipos norte sur recolectando llevando ayuda familias damnificadas recuperemoschile,@joseantoniokast
2024-02-21 10:17:02,espero pronto determine forman parte grupo pandilla casoconvenios,@joseantoniokast
2024-02-20 19:47:06,organismos pueden ser agencia empleo “ex” autoridades importante trabajo fiscalización realizan consejeros regionales republicanos largo chile,@joseantoniokast
2024-02-19 23:07:12,ministra vallejos afirma nuevo caso convenios crispi razón sigue siendo oscuro corrupto,@joseantoniokast
2024-02-19 10:20:22,espero después daño causado pobres aparezca marzo personajes crispi montes saquen gobierno justicia haga,@joseantoniokast
2024-02-17 20:19:15,antofagasta seguimos trabajando país fuerza convicción nunca enfrentar desafíos aproximan,@joseantoniokast
2024-02-17 09:38:07,juezurrutia aplica ley pone riesgo vida funcionarios gendarmería favorece asesinos carabineros transgrede vez código orgánico tribunales lugar dudas debe ser removido cargo corte suprema poderjudicial,@joseantoniokast
2024-02-16 17:54:55,corte suprema debe remover juezurrutia allá digan amigos gobierno protegieron indultaron delincuentes primera linea además validar violencia herramienta política necesitamos jueces activistas defiendan delincuentes,@joseantoniokast
2024-02-16 10:57:15,juezurrutia corte suprema debería pedir antecedentes evaluar remoción acuerdo dispone código orgánico tribunales solo ver rrss acciones políticas deberían ser suficientes aplicarle máximas sanciones,@joseantoniokast
2024-02-16 01:11:37,tema cambio autos verdadero problema poder judicial radica tener activistas políticos ejerciendo “jueces” si juezurrutia quieren hacer política derecho pueden realizarla tribunal,@joseantoniokast
